step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
9,CASH_OUT,406693.65,C1495450640,0.0,0.0,C1568538856,496364.06,984424.07,0,0
156,TRANSFER,254167.15,C514076656,254167.15,0.0,C1340029873,0.0,0.0,1,0
323,CASH_IN,390423.47,C710618510,112772.0,503195.47,C765907295,62281.39,0.0,0,0
13,CASH_IN,168683.09,C1772355697,13213090.25,13381773.34,C1009226940,542077.41,373394.32,0,0
608,CASH_OUT,4716307.48,C672433047,4716307.48,0.0,C1424729422,0.0,4716307.48,1,0
85,TRANSFER,4094.07,C810305173,4094.07,0.0,C600417404,0.0,0.0,1,0
645,CASH_OUT,214760.72,C219928629,214760.72,0.0,C1845454349,151605.62,366366.35,1,0
692,CASH_IN,166522.38,C1301567857,7658197.79,7824720.17,C310369016,177051.91,10529.53,0,0
213,PAYMENT,21507.69,C2126337789,37072.69,15565.0,M1461499638,0.0,0.0,0,0
235,CASH_OUT,32562.89,C1428411784,0.0,0.0,C1679264115,314078.36,346641.25,0,0
20,CASH_IN,89068.41,C1718185508,14740.0,103808.41,C1765616902,2990615.54,2901547.13,0,0
581,TRANSFER,155002.83,C1691713014,155002.83,0.0,C71357990,0.0,0.0,1,0
375,CASH_IN,67147.7,C559212856,1330147.22,1397294.92,C310164481,124128.2,56980.49,0,0
185,PAYMENT,9083.24,C839610155,72770.73,63687.48,M1537928997,0.0,0.0,0,0
12,PAYMENT,20419.19,C845225874,1830.0,0.0,M2029635494,0.0,0.0,0,0
519,TRANSFER,1049424.26,C448865084,1049424.26,0.0,C154141586,0.0,0.0,1,0
299,CASH_OUT,548389.01,C139981473,59377.0,0.0,C2007291974,1885188.6,2433577.61,0,0
187,CASH_IN,224391.54,C1261746831,1270931.64,1495323.18,C1708918417,357207.67,132816.13,0,0
339,TRANSFER,373531.87,C1176876206,373531.87,0.0,C29820940,0.0,0.0,1,0
227,TRANSFER,210.92,C1016626170,210.92,0.0,C2092694129,0.0,0.0,1,0
261,CASH_OUT,105677.03,C1479566261,0.0,0.0,C352206686,2456909.13,2562586.16,0,0
332,PAYMENT,17678.74,C303909630,0.0,0.0,M1540992892,0.0,0.0,0,0
179,CASH_OUT,445705.76,C1911704726,445705.76,0.0,C960848277,0.0,445705.76,1,0
63,TRANSFER,197226.65,C1538536157,197226.65,0.0,C1896614473,0.0,0.0,1,0
40,CASH_OUT,58143.88,C31933511,141514.0,83370.12,C1204141754,0.0,58143.88,0,0
132,CASH_IN,232638.59,C346678009,181.0,232819.59,C423248942,0.0,0.0,0,0
240,CASH_OUT,806850.06,C59004862,806850.06,0.0,C97275892,2045274.33,2852124.39,1,0
212,TRANSFER,1947807.58,C1501311535,1947807.58,0.0,C37561886,0.0,0.0,1,0
162,CASH_OUT,183806.32,C691771226,19391.0,0.0,C1416312719,382572.19,566378.51,0,0
203,PAYMENT,17003.08,C1782130858,0.0,0.0,M707387033,0.0,0.0,0,0
348,CASH_IN,208377.22,C1989576510,150258.0,358635.22,C1161885898,7983176.95,7774799.73,0,0
404,PAYMENT,16200.26,C592904345,0.0,0.0,M1037017890,0.0,0.0,0,0
155,PAYMENT,5018.23,C1704434575,10351.0,5332.77,M340970758,0.0,0.0,0,0
34,CASH_OUT,4740.25,C567587096,0.0,0.0,C9874612,486820.52,301703.03,0,0
548,CASH_OUT,39068.49,C1053145775,0.0,0.0,C1802696449,1097829.09,1136897.58,0,0
378,CASH_IN,85946.41,C774557894,71440.0,157386.41,C1490704658,321183.42,235237.01,0,0
68,TRANSFER,157494.6,C1123186349,157494.6,0.0,C1729475937,0.0,0.0,1,0
405,PAYMENT,4728.16,C1120456201,568968.0,564239.84,M1931087381,0.0,0.0,0,0
380,CASH_OUT,150687.13,C512814353,10665.0,0.0,C313817405,37101.84,187788.96,0,0
19,CASH_OUT,1861008.32,C1718961034,1861008.32,0.0,C714051433,0.0,1789942.62,1,0
379,PAYMENT,10256.04,C1846714095,0.0,0.0,M102701164,0.0,0.0,0,0
9,CASH_OUT,11308.0,C921533797,11308.0,0.0,C424669538,0.0,302550.56,1,0
229,CASH_OUT,143332.0,C159990458,143332.0,0.0,C1025108799,482652.15,716367.34,1,0
280,CASH_IN,8662.02,C1460661799,131014.0,139676.02,C844303187,0.0,0.0,0,0
404,CASH_OUT,186375.38,C1299679751,186375.38,0.0,C936929482,427950.92,614326.3,1,0
183,PAYMENT,13839.46,C1677725001,3110.0,0.0,M1974944470,0.0,0.0,0,0
379,PAYMENT,12888.47,C2133178272,30741.0,17852.53,M192042604,0.0,0.0,0,0
239,TRANSFER,213399.85,C1387993569,94501.0,0.0,C451731094,4928202.9,5141602.75,0,0
38,CASH_OUT,281738.13,C583840447,0.0,0.0,C1435763389,4976668.36,5258406.49,0,0
349,CASH_OUT,55828.45,C1567111935,0.0,0.0,C1539658523,1092407.17,1148235.62,0,0
154,CASH_IN,69741.96,C80948708,9483404.06,9553146.01,C1591958789,9809020.16,9739278.2,0,0
355,CASH_IN,422018.23,C1274268347,42596.0,464614.23,C1430543710,5966582.95,5895065.75,0,0
252,CASH_OUT,23452.71,C1779249788,0.0,0.0,C642992320,1597554.81,1621007.52,0,0
41,CASH_OUT,42064.54,C1123478197,5549.0,0.0,C1442233061,356640.15,398704.69,0,0
130,CASH_IN,193327.4,C1825029150,8163932.05,8357259.46,C884175856,198540.64,5213.23,0,0
231,CASH_OUT,393456.7,C2032832581,1555.0,0.0,C2017937628,41056.34,434513.04,0,0
490,CASH_IN,61641.73,C985040587,181207.0,242848.73,C970945192,0.0,0.0,0,0
256,CASH_IN,314758.83,C1559836246,10791.0,325549.83,C1591568906,145219.51,0.0,0,0
406,CASH_OUT,126192.63,C1660121126,126192.63,0.0,C39677871,0.0,126192.63,1,0
13,TRANSFER,557714.82,C964916124,0.0,0.0,C164033249,1869856.76,2434146.27,0,0
444,TRANSFER,178616.12,C1841711424,178616.12,0.0,C622012367,0.0,0.0,1,0
698,CASH_OUT,131842.85,C494904696,131842.85,0.0,C1742037913,3479.07,135321.92,1,0
651,CASH_OUT,65494.78,C1340594574,65494.78,0.0,C1088639142,422252.51,487747.29,1,0
252,TRANSFER,1422019.38,C1891689119,0.0,0.0,C936003598,3143829.53,4565848.91,0,0
347,CASH_IN,266999.97,C1187651682,7411271.89,7678271.86,C1593563915,386812.88,119812.91,0,0
134,CASH_OUT,19389.4,C744147761,9959.0,0.0,C40360640,887052.72,906442.11,0,0
256,PAYMENT,10449.98,C2045081335,0.0,0.0,M1240199026,0.0,0.0,0,0
208,CASH_IN,78946.39,C484904026,91851.0,170797.39,C1036281200,428287.89,349341.5,0,0
132,CASH_OUT,157579.2,C965621889,0.0,0.0,C2072404051,402773.15,560352.35,0,0
205,CASH_IN,149128.9,C1170058555,19014041.69,19163170.59,C2017584728,5033319.57,4884190.68,0,0
254,CASH_OUT,226101.73,C1213680230,0.0,0.0,C330226144,7841110.8,8067212.53,0,0
330,CASH_IN,190365.25,C1227444456,101.0,190466.25,C525382761,0.0,0.0,0,0
301,CASH_OUT,408724.54,C629384731,408724.54,0.0,C1039886956,0.0,408724.54,1,0
307,CASH_OUT,104263.13,C1099450806,0.0,0.0,C2023091000,1112898.29,1217161.42,0,0
8,PAYMENT,3237.48,C662706285,0.0,0.0,M1834739651,0.0,0.0,0,0
163,TRANSFER,186746.13,C1357012871,311251.0,124504.87,C1654145643,199234.39,385980.52,0,0
714,CASH_OUT,221167.84,C75762686,221167.84,0.0,C711384774,180443.7,401611.54,1,0
394,CASH_IN,422368.3,C376322280,1733.0,424101.3,C1235810061,858507.15,436138.85,0,0
95,TRANSFER,167194.53,C1447803492,0.0,0.0,C710681023,826110.58,993305.11,0,0
155,CASH_IN,230700.85,C567619720,151358.0,382058.85,C268435937,286582.53,55881.68,0,0
18,CASH_IN,199775.3,C719361731,1702112.71,1901888.01,C1845441367,771846.75,572071.45,0,0
741,TRANSFER,10000000.0,C1111699947,35674547.89,25674547.89,C949015157,0.0,0.0,1,0
203,CASH_IN,290668.99,C204215591,154656.98,445325.97,C1716535505,2527840.36,2237171.37,0,0
310,CASH_OUT,13846.15,C2033769078,644537.0,630690.85,C1497868476,0.0,13846.15,0,0
19,PAYMENT,12025.48,C754656244,41888.31,29862.84,M1624765958,0.0,0.0,0,0
253,CASH_OUT,363803.21,C579792618,0.0,0.0,C619086073,913681.12,1277484.33,0,0
237,PAYMENT,21972.05,C1312469307,34625.52,12653.47,M1312070234,0.0,0.0,0,0
238,CASH_OUT,139453.84,C310942891,101936.31,0.0,C898977506,198278.62,337732.46,0,0
402,PAYMENT,2381.75,C1771904561,0.0,0.0,M1068369995,0.0,0.0,0,0
158,PAYMENT,2319.59,C1173526942,314995.0,312675.41,M986513303,0.0,0.0,0,0
159,PAYMENT,38763.11,C946406059,133341.0,94577.89,M886638266,0.0,0.0,0,0
20,PAYMENT,4466.85,C606523389,1722.1,0.0,M552931253,0.0,0.0,0,0
306,PAYMENT,16169.12,C1252796356,275925.03,259755.91,M1407596821,0.0,0.0,0,0
285,CASH_OUT,752639.78,C1541138179,752639.78,0.0,C810413951,290612.69,1043252.47,1,0
158,CASH_OUT,216803.7,C2068361010,31471.0,0.0,C115347060,735043.84,951847.53,0,0
255,PAYMENT,11487.79,C1309553492,3394.0,0.0,M943637797,0.0,0.0,0,0
281,TRANSFER,233891.03,C105850564,10674.0,0.0,C903418692,33750.81,267641.84,0,0
190,CASH_IN,100267.38,C1766136002,5611.0,105878.38,C1945915435,854336.07,754068.7,0,0
379,CASH_IN,126672.31,C533917064,2854769.87,2981442.18,C720812883,4755880.22,4629207.92,0,0
237,CASH_OUT,34649.33,C481113006,0.0,0.0,C1696505996,217512.4,252161.72,0,0
613,CASH_OUT,86002.09,C1363187770,86002.09,0.0,C1320785064,0.0,86002.09,1,0
285,TRANSFER,1421665.98,C1217403648,1421665.98,0.0,C483706610,0.0,0.0,1,0
229,TRANSFER,38580.45,C715571167,38580.45,0.0,C650699445,0.0,0.0,1,0
676,CASH_OUT,327773.15,C1561550785,327773.15,0.0,C1078506798,696949.46,1024722.61,1,0
166,TRANSFER,1803411.53,C660401037,1803411.53,0.0,C1657963478,0.0,0.0,1,0
234,CASH_OUT,62662.47,C335538009,81031.0,18368.53,C2051885293,269731.08,332393.54,0,0
735,CASH_OUT,243459.96,C1148037845,243459.96,0.0,C387251817,9459523.04,9702983.01,1,0
474,CASH_OUT,1165171.47,C1827869035,1165171.47,0.0,C372062896,371852.42,1537023.88,1,0
201,PAYMENT,5138.92,C425296330,332454.61,327315.69,M1160430554,0.0,0.0,0,0
374,CASH_OUT,247489.63,C1593123417,59972.0,0.0,C276005631,1176224.58,1423714.21,0,0
131,PAYMENT,853.36,C1116091809,1062.0,208.64,M1134990203,0.0,0.0,0,0
153,PAYMENT,1839.3,C445006508,0.0,0.0,M2009302333,0.0,0.0,0,0
133,PAYMENT,3307.8,C1203943192,0.0,0.0,M1117765327,0.0,0.0,0,0
167,CASH_OUT,154149.92,C711282389,123993.0,0.0,C1663840802,3445016.02,3599165.94,0,0
280,CASH_IN,9436.73,C1526028809,679092.57,688529.31,C1894075776,2993770.27,2984333.54,0,0
185,CASH_OUT,131597.73,C1484249686,131597.73,0.0,C437393063,0.0,0.0,1,0
372,PAYMENT,14167.99,C623983825,0.0,0.0,M767560827,0.0,0.0,0,0
129,CASH_OUT,122967.11,C1733207981,0.0,0.0,C988279892,315922.83,438889.94,0,0
164,CASH_IN,181071.17,C13125673,7076285.66,7257356.83,C734851371,606453.4,425382.23,0,0
238,PAYMENT,10757.64,C1111304820,2000.0,0.0,M587732615,0.0,0.0,0,0
337,CASH_OUT,88748.63,C1502031409,88748.63,0.0,C997271871,664794.37,753543.0,1,0
95,PAYMENT,6389.23,C151380810,11650.0,5260.77,M671073333,0.0,0.0,0,0
266,PAYMENT,3123.24,C1551703422,50036.0,46912.76,M616455084,0.0,0.0,0,0
398,CASH_OUT,183192.17,C1664693691,0.0,0.0,C2100987310,1119959.19,1303151.36,0,0
328,TRANSFER,474467.2,C1221668517,474467.2,0.0,C2134508873,0.0,0.0,1,0
37,CASH_IN,624723.54,C48767001,82815.0,707538.54,C1708458655,221351.15,0.0,0,0
251,CASH_OUT,347312.7,C152341781,53075.0,0.0,C302470299,1217617.08,1564929.78,0,0
304,CASH_OUT,262439.14,C166564777,0.0,0.0,C1448260983,2794642.53,3057081.66,0,0
161,CASH_OUT,134373.93,C1538679389,162210.0,27836.07,C1606106280,7272695.18,7407069.1,0,0
19,CASH_OUT,397034.91,C53453699,0.0,0.0,C437747500,2682860.19,3079895.1,0,0
386,TRANSFER,1975271.77,C109944074,1975271.77,0.0,C88316037,0.0,0.0,1,0
136,PAYMENT,8215.62,C1034173103,118490.28,110274.66,M1840715486,0.0,0.0,0,0
71,TRANSFER,322113.91,C1765119291,322113.91,0.0,C371379583,0.0,0.0,1,0
414,CASH_OUT,10000000.0,C2071282373,10000000.0,0.0,C803763593,0.0,10000000.0,1,0
558,CASH_OUT,209829.57,C982640738,209829.57,0.0,C982569135,0.0,209829.57,1,0
300,TRANSFER,719139.52,C855487371,0.0,0.0,C328471715,741777.71,1460917.23,0,0
39,PAYMENT,6136.09,C1584966889,219972.52,213836.44,M603628538,0.0,0.0,0,0
201,PAYMENT,9291.22,C427249180,45968.21,36676.99,M1127755633,0.0,0.0,0,0
121,PAYMENT,5521.12,C701154420,51674.0,46152.88,M1435299851,0.0,0.0,0,0
14,CASH_OUT,10840.78,C210299714,240516.0,229675.22,C2143761019,9273.0,20113.78,0,0
382,PAYMENT,19578.16,C1212058932,5091.0,0.0,M1939241887,0.0,0.0,0,0
526,CASH_OUT,200008.33,C1319949415,200008.33,0.0,C1382326459,2959887.83,3159896.16,1,0
21,PAYMENT,7681.54,C1913951565,107424.0,99742.46,M152438739,0.0,0.0,0,0
400,PAYMENT,22359.22,C1699145557,0.0,0.0,M46132332,0.0,0.0,0,0
348,PAYMENT,33811.74,C240977939,399793.26,365981.52,M1529785626,0.0,0.0,0,0
75,CASH_OUT,460436.43,C568175103,460436.43,0.0,C283083073,0.0,460436.43,1,0
330,CASH_OUT,213669.94,C1709880324,0.0,0.0,C263505604,1160196.53,1373866.47,0,0
326,TRANSFER,490158.2,C866617206,37466.0,0.0,C665078271,890767.96,1380926.16,0,0
537,CASH_OUT,2463190.9,C201662264,2463190.9,0.0,C995043220,1200145.47,3663336.38,1,0
427,CASH_OUT,225324.05,C2146300085,225324.05,0.0,C120557331,9125.63,234449.67,1,0
279,CASH_IN,113717.08,C611196015,4018082.21,4131799.29,C510971321,2988936.62,2875219.55,0,0
301,CASH_OUT,476298.8,C462014500,0.0,0.0,C1916335772,2010463.39,2486762.19,0,0
262,CASH_OUT,21022.47,C1369749401,29079.0,8056.53,C1467215271,15932.09,36954.56,0,0
396,CASH_OUT,57701.37,C1233144530,276.0,0.0,C646742480,0.0,57701.37,0,0
42,CASH_OUT,50416.65,C956748876,21462.0,0.0,C51506443,5897291.01,5790836.87,0,0
183,DEBIT,2541.11,C1006290345,0.0,0.0,C1872341044,1439576.07,1442117.17,0,0
712,TRANSFER,6514.47,C1829047809,6514.47,0.0,C152722273,0.0,0.0,1,0
227,CASH_OUT,162618.7,C1312178500,0.0,0.0,C1079397484,606908.82,769527.52,0,0
137,CASH_OUT,173404.28,C820833997,16728.0,0.0,C64453840,1366828.92,1540233.19,0,0
499,TRANSFER,488243.65,C2117568077,488243.65,0.0,C1238599279,0.0,0.0,1,0
250,PAYMENT,4456.32,C1814618614,227634.04,223177.71,M1127842192,0.0,0.0,0,0
18,CASH_OUT,8818.76,C2040515717,100686.6,91867.84,C622041326,17065.0,25883.76,0,0
186,TRANSFER,327282.92,C2013471968,327282.92,0.0,C1637615155,0.0,0.0,1,0
38,CASH_IN,104238.36,C1504060410,41122.0,145360.36,C181587238,583832.49,479594.13,0,0
180,PAYMENT,3649.81,C94148084,81953.0,78303.19,M473382272,0.0,0.0,0,0
469,TRANSFER,343788.26,C687049060,0.0,0.0,C285511723,1009745.71,1353533.97,0,0
35,CASH_IN,249576.69,C277520063,632.0,250208.69,C1521668510,40401.56,0.0,0,0
38,CASH_OUT,500213.51,C1716283554,229725.0,0.0,C1376144743,437034.65,937248.15,0,0
398,CASH_OUT,229428.85,C1722971247,0.0,0.0,C992110216,1226936.33,1456365.17,0,0
285,PAYMENT,6987.5,C1626814895,0.0,0.0,M1104810197,0.0,0.0,0,0
204,CASH_IN,89581.09,C1718542188,9224540.59,9314121.69,C1635706135,164425.4,74844.31,0,0
301,TRANSFER,11997957.55,C1220505915,0.0,0.0,C845355332,12447196.39,24445153.94,0,0
161,CASH_OUT,622908.71,C1723543729,0.0,0.0,C1369133459,923855.87,1646545.59,0,0
46,CASH_OUT,35016.23,C1267520613,35016.23,0.0,C801157832,65435.34,100451.57,1,0
592,CASH_OUT,1170213.18,C408490456,1170213.18,0.0,C1143989341,236605.22,1406818.41,1,0
278,CASH_OUT,287571.79,C681141508,29878.0,0.0,C55246808,385445.52,673017.31,0,0
247,CASH_OUT,76646.05,C1873858924,76646.05,0.0,C587506100,0.0,76646.05,1,0
436,TRANSFER,842554.02,C2022831297,842554.02,0.0,C676778137,0.0,0.0,1,0
164,TRANSFER,329728.11,C1588740494,329728.11,0.0,C827087701,0.0,0.0,1,0
301,CASH_IN,96844.93,C872969627,9231.0,106075.93,C1344691011,11282.37,0.0,0,0
395,PAYMENT,10427.26,C901455753,6421.0,0.0,M2132792825,0.0,0.0,0,0
610,CASH_OUT,136664.27,C1328759894,151152.0,14487.73,C955264452,16054.4,152718.68,0,0
382,CASH_IN,174230.84,C878569742,20723.0,194953.84,C1691115286,0.0,0.0,0,0
274,TRANSFER,2274566.61,C1462703827,2274566.61,0.0,C961774996,0.0,0.0,1,0
283,CASH_IN,113561.2,C1879880179,105110.0,218671.2,C1071907929,6733026.34,6619465.14,0,0
381,PAYMENT,3797.17,C1456454236,107842.0,104044.83,M1601547759,0.0,0.0,0,0
350,CASH_IN,94850.27,C1260354292,12450129.17,12544979.44,C1113422293,619730.34,524880.07,0,0
372,PAYMENT,25872.48,C859898804,35912.0,10039.52,M535782162,0.0,0.0,0,0
17,CASH_IN,185967.89,C1238396228,2570662.09,2756629.97,C1929531778,1138768.96,952801.08,0,0
161,CASH_OUT,30227.32,C348382131,0.0,0.0,C788140454,1257058.76,1287286.08,0,0
407,PAYMENT,1551.12,C1957386166,45095.0,43543.88,M1744767161,0.0,0.0,0,0
221,CASH_OUT,574588.22,C758390812,574588.22,0.0,C1232692327,0.0,574588.22,1,0
659,TRANSFER,1467987.57,C2035870900,1467987.57,0.0,C1336055115,0.0,0.0,1,0
260,CASH_OUT,337451.94,C1276786455,241017.95,0.0,C1351690039,1379332.46,1716784.4,0,0
502,CASH_OUT,73051.02,C257009232,73051.02,0.0,C2051261530,6049.33,79100.35,1,0
209,PAYMENT,3811.52,C1803453308,211.0,0.0,M2009889979,0.0,0.0,0,0
396,CASH_OUT,71685.23,C1556613698,725.0,0.0,C1558029948,1455132.78,1526818.0,0,0
518,CASH_OUT,108975.27,C485213160,198507.0,89531.73,C2124514895,0.0,108975.27,0,0
157,CASH_OUT,16283.09,C155957415,46284.0,30000.91,C1104780579,9139.06,25422.15,0,0
18,CASH_IN,68665.93,C2126971661,8171033.95,8239699.88,C627509762,812274.7,743608.77,0,0
138,CASH_IN,351916.36,C1344953998,8083.0,359999.36,C517862958,43059.3,0.0,0,0
658,CASH_OUT,1641792.79,C140720435,1641792.79,0.0,C993905449,536929.18,2178721.97,1,0
402,CASH_OUT,193881.19,C2006591627,116377.0,0.0,C1419102945,0.0,193881.19,0,0
661,CASH_OUT,96014.77,C683099124,0.0,0.0,C248479470,1088735.94,1184750.71,0,0
20,TRANSFER,453595.03,C2060837063,0.0,0.0,C957639902,680669.24,1134264.27,0,0
212,CASH_OUT,238396.65,C1647999659,124291.0,0.0,C910025191,255456.07,493852.72,0,0
203,TRANSFER,466580.69,C1631478680,466580.69,0.0,C1835027188,0.0,0.0,1,0
714,TRANSFER,10000000.0,C131412689,10390763.24,390763.24,C1846567377,0.0,0.0,1,0
187,CASH_OUT,317473.08,C1464769805,0.0,0.0,C791131207,3097697.87,3415170.96,0,0
544,CASH_IN,104495.82,C682607485,1155328.81,1259824.64,C211078792,203639.32,99143.5,0,0
45,CASH_IN,132823.81,C621024017,9132442.11,9265265.92,C55938931,2725669.69,2592845.88,0,0
41,CASH_IN,284037.48,C1290249623,0.0,284037.48,C2132845536,1271549.04,1521212.07,0,0
159,CASH_OUT,10676.5,C1881766516,0.0,0.0,C1935998307,2164536.22,2175212.71,0,0
263,CASH_OUT,273408.94,C243815922,273408.94,0.0,C227208955,0.0,273408.94,1,0
679,TRANSFER,3150438.28,C1921052827,3150438.28,0.0,C117597233,0.0,0.0,1,0
161,CASH_OUT,134528.85,C1291847618,0.0,0.0,C678909421,271816.43,406345.27,0,0
37,CASH_IN,221420.51,C1752136098,6648016.21,6869436.72,C1638895667,1042561.5,821141.0,0,0
105,TRANSFER,40413.81,C906016775,40413.81,0.0,C2138340769,0.0,0.0,1,0
233,CASH_OUT,321466.69,C838747610,10202.0,0.0,C1640780497,181277.37,502744.06,0,0
90,CASH_OUT,249791.3,C712828337,249791.3,0.0,C1973032153,0.0,249791.3,1,0
309,CASH_OUT,222694.08,C1931470495,222694.08,0.0,C1495297398,0.0,222694.08,1,0
135,CASH_OUT,36226.25,C58058377,413.0,0.0,C1567057766,525290.09,461486.12,0,0
497,CASH_OUT,10000000.0,C25889412,10000000.0,0.0,C1671906752,714460.87,10714460.87,1,0
20,CASH_OUT,31072.85,C769698557,100560.0,69487.15,C1993162562,54767.18,134024.02,0,0
397,CASH_IN,80793.14,C1246751985,130496.0,211289.14,C1041898220,216790.66,135997.52,0,0
163,CASH_OUT,60557.53,C541422793,0.0,0.0,C1389487270,1844002.78,1904560.31,0,0
403,CASH_OUT,88777.62,C1742235541,179.0,0.0,C1896221738,2192157.68,2280935.31,0,0
373,PAYMENT,1424.03,C1560103372,449229.0,447804.97,M1028222051,0.0,0.0,0,0
408,PAYMENT,3445.75,C363240405,30123.0,26677.25,M1597987199,0.0,0.0,0,0
657,CASH_OUT,41428.9,C2052119405,41428.9,0.0,C1101469852,25069.03,66497.93,1,0
620,CASH_OUT,295205.08,C1005007866,295205.08,0.0,C930467576,55972.48,351177.56,1,0
407,PAYMENT,37831.74,C654126465,157866.11,120034.36,M1683830194,0.0,0.0,0,0
542,CASH_IN,145293.42,C1478317293,2980.0,148273.42,C1336195433,0.0,0.0,0,0
281,CASH_OUT,22989.71,C1918384445,0.0,0.0,C1468073953,1093380.83,1116370.55,0,0
356,CASH_OUT,65349.46,C1589409352,20474.0,0.0,C1585499786,1466574.46,1531923.92,0,0
520,TRANSFER,2871898.5,C955101286,2871898.5,0.0,C1205312123,0.0,0.0,1,0
16,CASH_OUT,456049.9,C619016184,101024.0,0.0,C1194834028,176908.45,632958.35,0,0
380,CASH_OUT,139046.77,C224868326,275.0,0.0,C1867125212,613514.29,752561.06,0,0
404,CASH_OUT,142004.59,C711806970,3316.0,0.0,C464936188,121910.65,263915.24,0,0
154,CASH_OUT,442722.01,C1825078209,442722.01,0.0,C216559212,90335.5,533057.51,1,0
393,CASH_IN,62741.26,C949544745,147707.0,210448.26,C1993508565,0.0,0.0,0,0
33,CASH_OUT,283431.2,C2012530411,0.0,0.0,C1184286050,2429401.59,2537184.13,0,0
648,CASH_OUT,1086227.44,C1878954477,1086227.44,0.0,C1745741148,1017455.87,2103683.3,1,0
137,CASH_IN,230630.03,C1873367958,3441454.26,3672084.3,C1637201603,979521.53,748891.49,0,0
36,CASH_OUT,393962.59,C1493167568,0.0,0.0,C784681106,579650.99,973613.58,0,0
262,TRANSFER,201281.36,C1271087457,201281.36,0.0,C1017401472,0.0,0.0,1,0
350,CASH_OUT,257988.47,C1245702576,257988.47,0.0,C263880637,379488.01,637476.48,1,0
235,CASH_OUT,260438.25,C953675090,0.0,0.0,C161208241,2752418.75,3012857.0,0,0
401,TRANSFER,137326.07,C1847319119,146.0,0.0,C543669175,1711516.43,1848842.5,0,0
350,PAYMENT,866.16,C1094738650,0.0,0.0,M1953110468,0.0,0.0,0,0
353,PAYMENT,9988.96,C2080558128,316.0,0.0,M1542636457,0.0,0.0,0,0
252,CASH_OUT,195227.91,C835571957,0.0,0.0,C208019830,1256726.0,1451953.91,0,0
284,CASH_IN,169113.53,C93484004,1399225.5,1568339.03,C1451456996,871831.61,702718.08,0,0
12,PAYMENT,17455.94,C1053203516,11155.0,0.0,M699926009,0.0,0.0,0,0
335,TRANSFER,954125.48,C1263395708,0.0,0.0,C1811046916,1365715.27,2319840.75,0,0
156,CASH_OUT,174094.05,C228125583,0.0,0.0,C1317872494,912332.06,1086426.11,0,0
276,CASH_OUT,321465.0,C671609278,321465.0,0.0,C1088272882,377792.79,699257.79,1,0
255,CASH_OUT,286936.39,C2073713262,8339.0,0.0,C1841960813,947457.8,1234394.19,0,0
338,CASH_OUT,143340.15,C1451066476,143340.15,0.0,C91478894,459383.83,602723.98,1,0
687,CASH_OUT,398157.05,C1880789333,398157.05,0.0,C1819185781,703136.65,1101293.69,1,0
207,CASH_OUT,263204.99,C1816000664,9509.0,0.0,C122650142,625898.64,889103.63,0,0
140,TRANSFER,128950.28,C195086527,0.0,0.0,C1133520647,2311440.83,2440391.1,0,0
45,PAYMENT,6473.04,C502803758,41299.72,34826.68,M2030721506,0.0,0.0,0,0
11,PAYMENT,7296.85,C1125277969,47410.0,40113.15,M727216011,0.0,0.0,0,0
705,TRANSFER,404394.04,C57037472,404394.04,0.0,C149688378,0.0,0.0,1,0
137,CASH_OUT,13546.09,C799359975,0.0,0.0,C1461666566,114223.18,127769.28,0,0
400,CASH_OUT,423485.76,C1704926667,49659.0,0.0,C1617186730,0.0,423485.76,0,0
116,TRANSFER,2694857.26,C2100014537,2694857.26,0.0,C973050515,0.0,0.0,1,0
373,CASH_IN,202704.1,C908147747,49544.0,252248.1,C431651423,4258625.49,4055921.39,0,0
303,CASH_OUT,95076.14,C1152242638,206034.17,110958.03,C1584684478,561801.48,656877.63,0,0
282,CASH_IN,140018.65,C1388382831,20295839.87,20435858.52,C61377675,200266.58,60247.93,0,0
330,CASH_IN,72741.59,C593606771,18228221.53,18300963.12,C619518219,540570.96,467829.37,0,0
394,CASH_OUT,167945.85,C1802935028,0.0,0.0,C272576449,12556946.77,12724892.62,0,0
209,TRANSFER,1516823.73,C117228585,1516823.73,0.0,C750076858,0.0,0.0,1,0
94,PAYMENT,16277.14,C1134156005,3161.0,0.0,M1245062351,0.0,0.0,0,0
298,CASH_OUT,101933.05,C898544683,151.0,0.0,C1357096230,53484.49,155417.54,0,0
227,PAYMENT,63238.8,C247007061,100974.0,37735.2,M1163405641,0.0,0.0,0,0
345,TRANSFER,132973.41,C1231621270,132973.41,0.0,C463737708,0.0,0.0,1,0
340,TRANSFER,4896179.38,C1482401390,4896179.38,0.0,C1010534882,0.0,0.0,1,0
35,CASH_IN,98374.57,C220477568,6734721.93,6833096.5,C1671616840,28156277.4,28057902.84,0,0
356,PAYMENT,834.62,C1784154332,20508.0,19673.38,M1710537774,0.0,0.0,0,0
39,PAYMENT,1555.53,C220455249,0.0,0.0,M1106104274,0.0,0.0,0,0
40,CASH_OUT,269014.75,C327308103,31704.0,0.0,C1514338793,9592695.36,9861710.1,0,0
347,PAYMENT,17293.7,C1654422641,0.0,0.0,M2042087052,0.0,0.0,0,0
381,TRANSFER,102256.57,C525941534,102256.57,0.0,C521981840,0.0,0.0,1,0
321,PAYMENT,647.86,C537254855,20912.0,20264.14,M1113872265,0.0,0.0,0,0
