DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA NAME,Part 1-2,Crime code,Crime Code Desc,Vict Age,Vict Sex,Premis Cd,Premis Desc,Status Desc,LAT,LON
200320956,11/27/2020 12:00:00 AM,11/25/2020 12:00:00 AM,800,Southwest,1,510,VEHICLE - STOLEN,0,,101,STREET,Invest Cont,34.0357,-118.2829
200714797,10-11-2020 00:00,10-11-2020 00:00,1140,Wilshire,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),80,F,101,STREET,Invest Cont,34.0761,-118.3753
200905915,02-11-2020 00:00,02-10-2020 00:00,1700,Van Nuys,1,330,BURGLARY FROM VEHICLE,29,M,101,STREET,Invest Cont,34.2084,-118.4599
200913093,08-04-2020 00:00,07/28/2020 12:00:00 AM,800,Van Nuys,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,101,STREET,Invest Cont,34.1976,-118.4574
200706789,02/24/2020 12:00:00 AM,01/24/2020 12:00:00 AM,1,Wilshire,2,354,THEFT OF IDENTITY,30,M,501,SINGLE FAMILY DWELLING,Invest Cont,34.0574,-118.3619
200814291,09/20/2020 12:00:00 AM,09/20/2020 12:00:00 AM,130,West LA,2,624,BATTERY - SIMPLE ASSAULT,25,F,501,SINGLE FAMILY DWELLING,Adult Other,34.054,-118.5191
201206297,02-02-2020 00:00,01/31/2020 12:00:00 AM,2000,77th Street,1,510,VEHICLE - STOLEN,0,,101,STREET,Invest Cont,33.9711,-118.2629
200507569,03/24/2020 12:00:00 AM,03/17/2020 12:00:00 AM,2200,Harbor,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,34,M,102,SIDEWALK,Invest Cont,33.7778,-118.2753
200517068,11/23/2020 12:00:00 AM,11/23/2020 12:00:00 AM,1100,Harbor,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",60,F,122,"VEHICLE, PASSENGER/TRUCK",Invest Cont,33.7798,-118.2651
201115225,10/29/2020 12:00:00 AM,10/29/2020 12:00:00 AM,530,Northeast,1,510,VEHICLE - STOLEN,0,,108,PARKING LOT,Invest Cont,34.0884,-118.2258
201206986,02-11-2020 00:00,02-11-2020 00:00,10,77th Street,1,210,ROBBERY,28,F,501,SINGLE FAMILY DWELLING,Invest Cont,33.9693,-118.285
200912584,07/20/2020 12:00:00 AM,07/20/2020 12:00:00 AM,1445,Van Nuys,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",46,M,101,STREET,Invest Cont,34.1867,-118.4443
200517191,11/28/2020 12:00:00 AM,11/28/2020 12:00:00 AM,1500,Harbor,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,34,F,501,SINGLE FAMILY DWELLING,Invest Cont,33.7915,-118.3043
200508143,04-11-2020 00:00,04-10-2020 00:00,2000,Harbor,1,510,VEHICLE - STOLEN,0,,101,STREET,Invest Cont,33.7333,-118.2814
200304718,01/13/2020 12:00:00 AM,01-12-2020 00:00,400,Southwest,1,121,"RAPE, FORCIBLE",19,F,501,SINGLE FAMILY DWELLING,Invest Cont,34.0325,-118.3557
200616545,10-09-2020 00:00,10-09-2020 00:00,500,Hollywood,1,440,THEFT PLAIN - PETTY ($950 & UNDER),20,F,501,SINGLE FAMILY DWELLING,Invest Cont,34.098,-118.318
201112958,08/27/2020 12:00:00 AM,08/22/2020 12:00:00 AM,1600,Northeast,1,210,ROBBERY,61,M,101,STREET,Invest Cont,34.1018,-118.2953
200508041,04-08-2020 00:00,04-08-2020 00:00,345,Harbor,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,38,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Adult Other,33.7288,-118.2929
200506941,03-09-2020 00:00,03-08-2020 00:00,1800,Harbor,1,510,VEHICLE - STOLEN,0,,108,PARKING LOT,Invest Cont,33.721,-118.2764
201304825,01/15/2020 12:00:00 AM,01-04-2020 00:00,1200,Newton,1,510,VEHICLE - STOLEN,0,,208,AUTO SALES LOT,Invest Cont,34.0335,-118.2737
200405424,02-06-2020 00:00,02-04-2020 00:00,1400,Hollenbeck,1,310,BURGLARY,0,M,725,"GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY & CITY)",Invest Cont,34.0923,-118.1978
200512756,08-07-2020 00:00,08-07-2020 00:00,1935,Harbor,2,624,BATTERY - SIMPLE ASSAULT,63,M,301,GAS STATION,Invest Cont,33.7941,-118.29
200716533,11/30/2020 12:00:00 AM,11/26/2020 12:00:00 AM,1130,Wilshire,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",42,M,101,STREET,Invest Cont,34.0527,-118.3509
200908411,04/13/2020 12:00:00 AM,04/13/2020 12:00:00 AM,1320,Van Nuys,1,310,BURGLARY,63,F,501,SINGLE FAMILY DWELLING,Adult Arrest,34.1564,-118.463
200407318,03/27/2020 12:00:00 AM,03/27/2020 12:00:00 AM,315,Hollenbeck,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",40,M,203,OTHER BUSINESS,Invest Cont,34.0736,-118.2156
200811367,07-01-2020 00:00,07-01-2020 00:00,1000,West LA,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0,X,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Invest Cont,34.0649,-118.4372
200216757,10/27/2020 12:00:00 AM,10/21/2020 12:00:00 AM,600,Rampart,2,354,THEFT OF IDENTITY,56,M,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Invest Cont,34.0584,-118.2824
201005802,02-11-2020 00:00,02-10-2020 00:00,1143,West Valley,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",44,M,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Adult Other,34.1976,-118.4837
201306017,02-06-2020 00:00,02-05-2020 00:00,930,Newton,2,624,BATTERY - SIMPLE ASSAULT,18,M,101,STREET,Invest Cont,33.9967,-118.2565
201214933,06/18/2020 12:00:00 AM,06/18/2020 12:00:00 AM,100,77th Street,1,210,ROBBERY,24,M,101,STREET,Invest Cont,33.9694,-118.2981
200406517,03-04-2020 00:00,03-04-2020 00:00,1405,Hollenbeck,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",47,F,108,PARKING LOT,Invest Cont,34.0253,-118.2224
200410977,07/20/2020 12:00:00 AM,07/13/2020 12:00:00 AM,1330,Hollenbeck,1,310,BURGLARY,0,M,704,ELEMENTARY SCHOOL,Invest Cont,34.045,-118.2165
200710724,06/19/2020 12:00:00 AM,05/23/2020 12:00:00 AM,1330,Wilshire,1,310,BURGLARY,54,M,501,SINGLE FAMILY DWELLING,Invest Cont,34.0819,-118.3474
200714668,10-08-2020 00:00,10-06-2020 00:00,1340,Wilshire,1,440,THEFT PLAIN - PETTY ($950 & UNDER),33,F,720,JUNIOR HIGH SCHOOL,Invest Cont,34.0572,-118.3428
200120169,10/28/2020 12:00:00 AM,10/27/2020 12:00:00 AM,1600,Central,1,310,BURGLARY,32,M,118,CONSTRUCTION SITE,Invest Cont,34.0459,-118.2526
200515535,10/20/2020 12:00:00 AM,10/20/2020 12:00:00 AM,1007,Harbor,1,510,VEHICLE - STOLEN,0,,108,PARKING LOT,Adult Arrest,33.7387,-118.2814
201008887,05-10-2020 00:00,05-05-2020 00:00,2030,West Valley,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",60,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Invest Cont,34.2102,-118.5361
201013600,09/30/2020 12:00:00 AM,09/28/2020 12:00:00 AM,1900,West Valley,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,9,M,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Adult Other,34.1975,-118.5273
201111371,07/13/2020 12:00:00 AM,07-10-2020 00:00,1420,Northeast,2,888,TRESPASSING,0,X,203,OTHER BUSINESS,Invest Cont,34.0959,-118.2073
200313942,07-10-2020 00:00,07-09-2020 00:00,1700,Southwest,1,510,VEHICLE - STOLEN,0,,101,STREET,Invest Cont,34.0231,-118.3305
200708167,04-10-2020 00:00,04-09-2020 00:00,1558,Wilshire,1,440,THEFT PLAIN - PETTY ($950 & UNDER),30,F,501,SINGLE FAMILY DWELLING,Invest Cont,34.066,-118.3711
200709574,05/23/2020 12:00:00 AM,05/23/2020 12:00:00 AM,1920,Wilshire,1,210,ROBBERY,0,M,203,OTHER BUSINESS,Adult Arrest,34.0665,-118.3662
200904337,01-08-2020 00:00,01-07-2020 00:00,2200,Van Nuys,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),36,M,108,PARKING LOT,Invest Cont,34.1826,-118.4596
200609026,04/13/2020 12:00:00 AM,04-06-2020 00:00,200,Hollywood,1,440,THEFT PLAIN - PETTY ($950 & UNDER),60,M,503,HOTEL,Invest Cont,34.1018,-118.3071
200205402,01/17/2020 12:00:00 AM,01/16/2020 12:00:00 AM,1600,Rampart,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),65,M,108,PARKING LOT,Invest Cont,34.0567,-118.2815
201209121,03/14/2020 12:00:00 AM,03/13/2020 12:00:00 AM,2100,77th Street,1,330,BURGLARY FROM VEHICLE,22,M,101,STREET,Invest Cont,33.9613,-118.2893
201215423,06/26/2020 12:00:00 AM,06/26/2020 12:00:00 AM,1000,77th Street,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,21,F,518,TRANSITIONAL HOUSING/HALFWAY HOUSE,Adult Arrest,33.9915,-118.2959
200804730,01/17/2020 12:00:00 AM,01/16/2020 12:00:00 AM,1900,West LA,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),31,M,101,STREET,Invest Cont,34.0472,-118.4333
200909717,05/15/2020 12:00:00 AM,05-12-2020 00:00,1605,Van Nuys,2,850,INDECENT EXPOSURE,26,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Invest Cont,34.1474,-118.4183
200618640,11/30/2020 12:00:00 AM,11/27/2020 12:00:00 AM,1900,Hollywood,1,210,ROBBERY,20,M,401,MINI-MART,Invest Cont,34.0907,-118.3368
201014895,11-09-2020 00:00,10/30/2020 12:00:00 AM,1145,West Valley,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),44,M,101,STREET,Invest Cont,34.196,-118.56
201116312,12-04-2020 00:00,12-02-2020 00:00,2330,Northeast,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),56,M,101,STREET,Invest Cont,34.1054,-118.3071
201015594,11/30/2020 12:00:00 AM,11/30/2020 12:00:00 AM,1300,West Valley,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),23,F,108,PARKING LOT,Invest Cont,34.1602,-118.5054
200712307,08-02-2020 00:00,08-01-2020 00:00,800,Wilshire,2,664,"BUNCO, PETTY THEFT",36,F,501,SINGLE FAMILY DWELLING,Invest Cont,34.0482,-118.3308
200505760,02-11-2020 00:00,02-11-2020 00:00,2100,Harbor,2,624,BATTERY - SIMPLE ASSAULT,43,M,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Invest Cont,33.7385,-118.3171
201308570,03/23/2020 12:00:00 AM,03/22/2020 12:00:00 AM,2000,Newton,1,510,VEHICLE - STOLEN,0,,101,STREET,Invest Cont,34.0216,-118.2638
200210793,05/29/2020 12:00:00 AM,05/28/2020 12:00:00 AM,1230,Rampart,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,24,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Adult Other,34.0521,-118.2738
200405314,02-03-2020 00:00,02-03-2020 00:00,1615,Hollenbeck,1,510,VEHICLE - STOLEN,0,,104,DRIVEWAY,Invest Cont,34.0529,-118.1931
200313761,07-06-2020 00:00,07-06-2020 00:00,2200,Southwest,2,624,BATTERY - SIMPLE ASSAULT,22,M,101,STREET,Invest Cont,34.0145,-118.298
200514132,09/14/2020 12:00:00 AM,09-06-2020 00:00,1000,Harbor,1,440,THEFT PLAIN - PETTY ($950 & UNDER),49,F,501,SINGLE FAMILY DWELLING,Invest Cont,33.7343,-118.3056
200110957,04/24/2020 12:00:00 AM,04/24/2020 12:00:00 AM,255,Central,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0,X,834,LA UNION STATION (NOT LINE SPECIFIC),Invest Cont,34.0563,-118.2374
200116609,08/18/2020 12:00:00 AM,08/18/2020 12:00:00 AM,1800,Central,2,624,BATTERY - SIMPLE ASSAULT,58,F,102,SIDEWALK,Invest Cont,34.0421,-118.2469
200312028,05/29/2020 12:00:00 AM,05/29/2020 12:00:00 AM,125,Southwest,1,251,SHOTS FIRED AT INHABITED DWELLING,60,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Invest Cont,34.0271,-118.3585
201222162,10-07-2020 00:00,10-07-2020 00:00,900,77th Street,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",24,M,101,STREET,Invest Cont,33.9978,-118.2915
200208387,03/31/2020 12:00:00 AM,03/30/2020 12:00:00 AM,1900,Rampart,1,510,VEHICLE - STOLEN,0,,101,STREET,Invest Cont,34.0584,-118.281
200909837,05/18/2020 12:00:00 AM,05-12-2020 00:00,1810,Van Nuys,1,440,THEFT PLAIN - PETTY ($950 & UNDER),34,F,119,"PORCH, RESIDENTIAL",Invest Cont,34.1649,-118.4618
201008675,05-04-2020 00:00,05-04-2020 00:00,1000,West Valley,2,624,BATTERY - SIMPLE ASSAULT,47,M,108,PARKING LOT,Adult Other,34.2212,-118.5027
201011604,07/31/2020 12:00:00 AM,07-09-2020 00:00,1340,West Valley,1,440,THEFT PLAIN - PETTY ($950 & UNDER),39,F,501,SINGLE FAMILY DWELLING,Invest Cont,34.1648,-118.5244
201218009,08-07-2020 00:00,08-07-2020 00:00,550,77th Street,1,210,ROBBERY,34,F,101,STREET,Invest Cont,33.9602,-118.2564
200405697,02/13/2020 12:00:00 AM,02/13/2020 12:00:00 AM,2300,Hollenbeck,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,F,101,STREET,Invest Cont,34.0453,-118.2218
200407822,04/14/2020 12:00:00 AM,04-06-2020 00:00,1100,Hollenbeck,1,510,VEHICLE - STOLEN,0,,101,STREET,Invest Cont,34.0478,-118.2288
201226495,12/16/2020 12:00:00 AM,12/15/2020 12:00:00 AM,2200,77th Street,1,510,VEHICLE - STOLEN,0,,101,STREET,Invest Cont,33.9909,-118.3333
200412026,08/22/2020 12:00:00 AM,08/21/2020 12:00:00 AM,1850,Hollenbeck,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),41,F,501,SINGLE FAMILY DWELLING,Invest Cont,34.0375,-118.1969
200910314,05/30/2020 12:00:00 AM,05/29/2020 12:00:00 AM,2215,Van Nuys,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",25,F,108,PARKING LOT,Adult Other,34.1976,-118.4574
201213261,05/16/2020 12:00:00 AM,05/16/2020 12:00:00 AM,1800,77th Street,2,922,CHILD STEALING,41,M,501,SINGLE FAMILY DWELLING,Adult Other,33.9992,-118.2959
200508408,04/18/2020 12:00:00 AM,04/18/2020 12:00:00 AM,1200,Harbor,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,108,PARKING LOT,Invest Cont,33.7876,-118.2452
200517938,12/18/2020 12:00:00 AM,12/18/2020 12:00:00 AM,342,Harbor,1,310,BURGLARY,0,X,221,PUBLIC STORAGE,Invest Cont,33.8684,-118.2842
200912991,08-01-2020 00:00,08-01-2020 00:00,530,Van Nuys,1,510,VEHICLE - STOLEN,0,,104,DRIVEWAY,Invest Cont,34.1612,-118.4346
200704920,01/14/2020 12:00:00 AM,01/14/2020 12:00:00 AM,2130,Wilshire,1,330,BURGLARY FROM VEHICLE,26,F,101,STREET,Invest Cont,34.0719,-118.3637
201224479,11/15/2020 12:00:00 AM,11/15/2020 12:00:00 AM,200,77th Street,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",47,M,101,STREET,Adult Other,33.9996,-118.2871
200712310,08-02-2020 00:00,08-01-2020 00:00,1230,Wilshire,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",81,F,203,OTHER BUSINESS,Invest Cont,34.0624,-118.3514
201009608,06-02-2020 00:00,06-02-2020 00:00,10,West Valley,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",38,M,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Invest Cont,34.212,-118.5374
200504057,01-02-2020 00:00,01-01-2020 00:00,2030,Harbor,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),33,F,707,GARAGE/CARPORT,Invest Cont,33.7897,-118.2787
200710521,06/15/2020 12:00:00 AM,05/30/2020 12:00:00 AM,1420,Wilshire,2,623,BATTERY POLICE (SIMPLE),0,M,101,STREET,Invest Cont,34.0719,-118.3614
201207530,02/20/2020 12:00:00 AM,02/20/2020 12:00:00 AM,1620,77th Street,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",17,F,801,MTA BUS,Invest Cont,33.9679,-118.2827
201305498,01/27/2020 12:00:00 AM,01/27/2020 12:00:00 AM,1000,Newton,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,28,F,101,STREET,Adult Other,34.0002,-118.2521
200307640,03-01-2020 00:00,03-01-2020 00:00,845,Southwest,1,450,THEFT FROM PERSON - ATTEMPT,55,F,945,MTA - EXPO LINE - EXPO/VERMONT,Invest Cont,34.0219,-118.2959
200706917,03-03-2020 00:00,03-03-2020 00:00,1140,Wilshire,1,761,BRANDISH WEAPON,47,M,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Invest Cont,34.0417,-118.3588
200616577,10-12-2020 00:00,10-12-2020 00:00,115,Hollywood,2,951,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER",0,X,210,RESTAURANT/FAST FOOD,Invest Cont,34.1007,-118.3494
200711079,06/30/2020 12:00:00 AM,06/29/2020 12:00:00 AM,1550,Wilshire,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,26,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Adult Arrest,34.0436,-118.3213
200411607,08-08-2020 00:00,08-08-2020 00:00,1830,Hollenbeck,2,624,BATTERY - SIMPLE ASSAULT,61,F,501,SINGLE FAMILY DWELLING,Invest Cont,34.0441,-118.2105
200606525,02/19/2020 12:00:00 AM,02/19/2020 12:00:00 AM,937,Hollywood,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,32,F,501,SINGLE FAMILY DWELLING,Adult Other,34.098,-118.3237
200909957,05/21/2020 12:00:00 AM,05/15/2020 12:00:00 AM,2205,Van Nuys,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),26,F,101,STREET,Invest Cont,34.1478,-118.4296
200218229,12-05-2020 00:00,12-04-2020 00:00,2300,Rampart,1,510,VEHICLE - STOLEN,0,,101,STREET,Invest Cont,34.0576,-118.2598
201218738,07/21/2020 12:00:00 AM,07/21/2020 12:00:00 AM,1750,77th Street,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",59,F,501,SINGLE FAMILY DWELLING,Invest Cont,33.9691,-118.3265
200808741,04/27/2020 12:00:00 AM,04/26/2020 12:00:00 AM,1900,West LA,1,510,VEHICLE - STOLEN,0,,104,DRIVEWAY,Invest Cont,34.0629,-118.4728
200710996,06/26/2020 12:00:00 AM,06/26/2020 12:00:00 AM,1315,Wilshire,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,30,F,210,RESTAURANT/FAST FOOD,Adult Other,34.0835,-118.3462
201115112,10/26/2020 12:00:00 AM,10/24/2020 12:00:00 AM,1800,Northeast,1,510,VEHICLE - STOLEN,0,,101,STREET,Invest Cont,34.0924,-118.2568
201108692,04/24/2020 12:00:00 AM,04/22/2020 12:00:00 AM,1500,Northeast,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,40,F,109,PARK/PLAYGROUND,Adult Other,34.1534,-118.3097
200116512,08/17/2020 12:00:00 AM,08-11-2020 00:00,1657,Central,1,510,VEHICLE - STOLEN,0,,101,STREET,Invest Cont,34.0584,-118.2531
201107660,03/24/2020 12:00:00 AM,02/24/2020 12:00:00 AM,910,Northeast,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",35,F,501,SINGLE FAMILY DWELLING,Invest Cont,34.082,-118.2694
201307831,03-09-2020 00:00,03-09-2020 00:00,1000,Newton,1,310,BURGLARY,40,F,501,SINGLE FAMILY DWELLING,Invest Cont,33.9906,-118.2739
200500566,02/24/2020 12:00:00 AM,02/24/2020 12:00:00 AM,330,Harbor,1,761,BRANDISH WEAPON,35,M,108,PARKING LOT,Adult Other,33.7361,-118.2946
200712725,08/13/2020 12:00:00 AM,08-09-2020 00:00,1500,Wilshire,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),65,F,123,PARKING UNDERGROUND/BUILDING,Invest Cont,34.0736,-118.3848
200411904,08/19/2020 12:00:00 AM,08/19/2020 12:00:00 AM,1345,Hollenbeck,2,624,BATTERY - SIMPLE ASSAULT,43,M,103,ALLEY,Adult Arrest,34.0317,-118.2097
200815772,10/27/2020 12:00:00 AM,10/25/2020 12:00:00 AM,1930,West LA,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,101,STREET,Invest Cont,34.0517,-118.442
201006193,02/19/2020 12:00:00 AM,02/19/2020 12:00:00 AM,745,West Valley,2,901,VIOLATION OF RESTRAINING ORDER,23,F,102,SIDEWALK,Adult Other,34.1704,-118.536
200321450,12-09-2020 00:00,12-09-2020 00:00,300,Southwest,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,54,F,501,SINGLE FAMILY DWELLING,Adult Other,34.0261,-118.3384
200900618,03-01-2020 00:00,03-01-2020 00:00,800,Van Nuys,1,210,ROBBERY,40,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Adult Other,34.1794,-118.4377
201006630,02/29/2020 12:00:00 AM,02/28/2020 12:00:00 AM,2340,West Valley,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,M,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Invest Cont,34.1939,-118.4793
201211594,04/26/2020 12:00:00 AM,04/24/2020 12:00:00 AM,1820,77th Street,1,510,VEHICLE - STOLEN,0,,101,STREET,Invest Cont,33.9855,-118.3186
201100605,04-06-2020 00:00,04-05-2020 00:00,1617,Northeast,1,310,BURGLARY,0,X,203,OTHER BUSINESS,Invest Cont,34.1149,-118.2458
200915687,10-08-2020 00:00,09/28/2020 12:00:00 AM,1900,Van Nuys,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),34,F,101,STREET,Invest Cont,34.1866,-118.4719
200511560,07-07-2020 00:00,07-07-2020 00:00,100,Harbor,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),33,M,104,DRIVEWAY,Invest Cont,33.7932,-118.2792
200111713,05/14/2020 12:00:00 AM,05/13/2020 12:00:00 AM,1400,Central,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",56,M,214,"BUS DEPOT/TERMINAL, OTHER THAN MTA",Invest Cont,34.0446,-118.249
201106617,02/28/2020 12:00:00 AM,02/28/2020 12:00:00 AM,1,Northeast,1,310,BURGLARY,0,X,726,POLICE FACILITY,Invest Cont,34.0807,-118.2425
200510041,05/28/2020 12:00:00 AM,05/28/2020 12:00:00 AM,1530,Harbor,1,510,VEHICLE - STOLEN,0,,108,PARKING LOT,Invest Cont,33.7876,-118.2452
201217288,07/27/2020 12:00:00 AM,07/20/2020 12:00:00 AM,800,77th Street,1,330,BURGLARY FROM VEHICLE,0,X,501,SINGLE FAMILY DWELLING,Invest Cont,33.9728,-118.3243
201207841,02/25/2020 12:00:00 AM,02/25/2020 12:00:00 AM,1200,77th Street,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",58,F,101,STREET,Invest Cont,33.982,-118.3089
200415653,12-05-2020 00:00,12-05-2020 00:00,2310,Hollenbeck,1,440,THEFT PLAIN - PETTY ($950 & UNDER),21,M,101,STREET,Invest Cont,34.0655,-118.2022
200605905,02-10-2020 00:00,02-09-2020 00:00,1200,Hollywood,1,510,VEHICLE - STOLEN,0,,101,STREET,Invest Cont,34.0962,-118.3398
200507876,04-02-2020 00:00,04-02-2020 00:00,620,Harbor,1,330,BURGLARY FROM VEHICLE,56,F,108,PARKING LOT,Invest Cont,33.85,-118.3032
201307623,03-05-2020 00:00,03-04-2020 00:00,1500,Newton,1,440,THEFT PLAIN - PETTY ($950 & UNDER),64,M,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Invest Cont,34.0146,-118.2565
200817064,12-01-2020 00:00,12-01-2020 00:00,1340,West LA,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0,X,101,STREET,Invest Cont,0,0
201112056,07/31/2020 12:00:00 AM,07/31/2020 12:00:00 AM,1250,Northeast,1,210,ROBBERY,25,M,108,PARKING LOT,Invest Cont,34.109,-118.194
200315282,08-05-2020 00:00,08-04-2020 00:00,1830,Southwest,1,510,VEHICLE - STOLEN,0,,101,STREET,Invest Cont,34.0045,-118.2869
201100565,03-03-2020 00:00,03-03-2020 00:00,1400,Northeast,2,888,TRESPASSING,0,F,729,SPECIALTY SCHOOL/OTHER,Invest Cont,34.0784,-118.2577
200400694,03/26/2020 12:00:00 AM,03/26/2020 12:00:00 AM,1435,Hollenbeck,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",23,M,102,SIDEWALK,Invest Cont,34.0707,-118.2103
201013089,09/14/2020 12:00:00 AM,09-10-2020 00:00,930,West Valley,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,56,F,702,OFFICE BUILDING/OFFICE,Adult Arrest,34.2176,-118.5013
200105026,01-06-2020 00:00,01-05-2020 00:00,1910,Central,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",22,M,102,SIDEWALK,Invest Cont,34.0557,-118.2488
200517520,12-06-2020 00:00,12-06-2020 00:00,1510,Harbor,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),28,M,122,"VEHICLE, PASSENGER/TRUCK",Adult Other,33.8222,-118.3015
201215860,07-01-2020 00:00,06/27/2020 12:00:00 AM,1900,77th Street,2,850,INDECENT EXPOSURE,10,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Adult Other,33.9909,-118.3002
200117954,09/14/2020 12:00:00 AM,09/14/2020 12:00:00 AM,1245,Central,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),25,M,203,OTHER BUSINESS,Invest Cont,34.0444,-118.2541
201005196,01/28/2020 12:00:00 AM,01-03-2020 00:00,1400,West Valley,2,354,THEFT OF IDENTITY,37,M,501,SINGLE FAMILY DWELLING,Invest Cont,34.2064,-118.498
200306830,02/16/2020 12:00:00 AM,02/16/2020 12:00:00 AM,1800,Southwest,1,310,BURGLARY,25,M,501,SINGLE FAMILY DWELLING,Invest Cont,34.0092,-118.2872
